SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
46,13:05:10,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,004,0.596219,2.918411,0.495077,6.018564,2.289213,2.121749,3.478671,1.189458,21.064400,22.726961,34.535717,0.441786,PSF-00474_20240815130510,0.000000,0.000000,0.000000,103.880882,279.503693,0.628338,0.5,0.80,262.211548,59.37,55.03,28.27,26.52,100.73,156.3,154.1,1.4,1043,4.061,-22,8,311,54.68,57.81,23.34,151.56,13.74,163.10,31.63,16:21:39,2024-08-15,44.433334,-73.195587,104.199997,12,0.950000,12:57:56,2024-08-15,-0.28,0.003,-0.000,0.010,-0.564,-0.044,-1.311,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489663,2.458802,1.663064,0.833978,0.239444,-0.019854,0.354850,0.997006,103.880882,0.000224,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130510,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
47,13:06:34,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,005,0.549696,2.916647,0.462525,5.376039,2.408247,2.258638,3.544392,1.136145,22.424034,23.909370,35.189152,0.441786,PSF-00474_20240815130634,0.000000,0.000000,0.000000,93.777893,287.791016,0.674146,0.5,0.80,148.893173,62.11,58.25,28.37,26.83,100.72,156.1,155.0,0.7,552,4.059,36,36,296,60.28,49.58,49.12,-115.03,13.74,164.01,31.53,16:23:04,2024-08-15,44.433296,-73.195534,104.699997,11,1.050000,12:57:56,2024-08-15,-0.28,0.001,-0.002,0.016,-0.790,-0.813,-0.977,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494040,2.462342,1.661240,0.835604,0.238532,-0.017262,0.362598,0.578039,93.777893,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130634,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
48,13:07:07,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,005,0.575798,2.919432,0.480942,6.160502,2.497322,2.326416,3.747502,1.250180,23.097342,24.794142,37.206295,0.441786,PSF-00474_20240815130707,0.000000,0.000000,0.000000,104.896187,281.350494,0.627169,0.5,0.80,293.500671,64.19,59.79,28.43,27.78,100.72,156.4,155.0,0.9,1170,4.058,32,-4,296,21.07,93.31,32.22,-56.48,13.74,164.01,31.53,16:23:37,2024-08-15,44.433319,-73.195557,104.800003,12,0.970000,12:57:56,2024-08-15,-0.28,-0.006,0.000,-0.003,-1.129,-1.116,3.013,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.496130,2.465033,1.664125,0.835736,0.237983,-0.006673,0.365634,1.105065,104.896187,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130707,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
49,13:07:33,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,005,0.599734,2.917738,0.497478,6.037655,2.382510,2.214594,3.568801,1.186291,21.987356,23.654491,35.432449,0.441786,PSF-00474_20240815130733,0.000000,0.000000,0.000000,103.638412,292.896149,0.646160,0.5,0.80,235.194550,61.08,56.78,28.47,26.95,100.72,156.2,155.1,0.7,910,4.058,33,-8,305,13.61,97.19,33.85,-40.53,13.74,164.47,31.49,16:24:03,2024-08-15,44.433308,-73.195541,105.199997,12,0.970000,12:57:56,2024-08-15,-0.28,0.005,0.002,0.047,-0.624,-0.582,1.865,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492002,2.460979,1.662367,0.835832,0.237576,-0.017100,0.367957,0.883286,103.638412,0.000221,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130733,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
50,13:08:44,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,006,0.710821,2.917430,0.571562,8.152928,2.530398,2.303909,3.921290,1.390892,22.871101,25.119478,38.926979,0.441786,PSF-00474_20240815130844,0.000000,0.000000,0.000000,127.660988,227.860809,0.439741,0.5,0.80,228.675415,64.26,58.50,28.64,28.56,100.73,156.2,153.8,1.5,1300,4.057,-31,10,288,60.00,49.99,32.42,126.90,13.74,164.92,31.44,16:25:14,2024-08-15,44.433323,-73.195595,106.500000,10,1.120000,12:57:56,2024-08-15,-0.28,-0.001,-0.003,0.008,-1.021,0.588,-0.340,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494311,2.465064,1.662049,0.833496,0.236030,0.000150,0.374542,1.216063,127.660988,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130844,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
51,13:09:35,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,006,0.810883,2.918189,0.634557,8.874103,2.507461,2.261017,3.871655,1.364194,22.444416,24.890785,38.432720,0.441786,PSF-00474_20240815130935,0.000000,0.000000,0.000000,112.251877,177.866577,0.368898,0.5,0.80,188.022797,63.08,56.88,28.80,28.34,100.74,156.3,154.2,1.3,1274,4.055,-24,-15,261,29.85,86.74,28.06,47.62,13.74,165.38,31.39,16:26:04,2024-08-15,44.433285,-73.195610,107.300003,11,1.050000,13:09:17,2024-08-15,-0.34,-0.002,0.000,0.010,1.995,1.560,-3.408,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492052,2.463568,1.662834,0.834300,0.234534,-0.004423,0.379141,1.194021,112.251877,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815130935,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
52,13:10:37,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,007,0.046466,2.917732,0.045738,1.122184,2.285826,2.254582,4.671956,2.386130,22.381870,22.692038,46.379822,0.441786,PSF-00474_20240815131037,0.000000,0.000000,0.000000,82.323433,108.107330,0.238503,0.5,0.80,52.261738,56.93,56.15,28.97,31.61,100.73,156.2,155.2,0.6,548,4.053,-17,-3,257,32.89,83.97,17.25,66.84,13.74,165.84,31.35,16:27:07,2024-08-15,44.433289,-73.195602,107.699997,10,1.150000,13:09:17,2024-08-15,-0.34,0.000,0.002,0.002,-1.566,-1.866,8.806,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491008,2.455506,1.662361,0.836072,0.232934,0.033463,0.384732,0.574333,82.323433,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131037,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
53,13:11:08,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,007,0.068686,2.918062,0.067106,1.204518,2.358387,2.324884,4.108397,1.750011,23.080242,23.412834,40.786030,0.441786,PSF-00474_20240815131108,0.000000,0.000000,0.000000,84.731339,187.716370,0.548620,0.5,0.80,143.883743,58.49,57.66,29.04,29.37,100.73,156.3,155.2,0.7,656,4.052,-29,4,339,60.59,49.10,29.25,167.21,13.74,165.84,31.35,16:27:38,2024-08-15,44.433285,-73.195587,107.599998,11,1.050000,13:09:17,2024-08-15,-0.34,-0.005,-0.004,-9999.000,0.044,0.224,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493040,2.457516,1.662704,0.836073,0.232254,0.004951,0.387542,0.666339,84.731339,0.000223,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131108,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
54,13:11:33,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,007,0.044319,2.918525,0.043656,0.708587,2.324166,2.304458,3.908577,1.584411,22.877062,23.072714,38.801647,0.441786,PSF-00474_20240815131133,0.000000,0.000000,0.000000,95.821381,213.033554,0.550205,0.5,0.80,137.548294,57.50,57.01,29.09,28.51,100.73,156.3,155.1,0.8,625,4.050,-20,-3,334,50.64,63.42,20.21,145.29,13.73,166.30,31.31,16:28:03,2024-08-15,44.433285,-73.195580,107.500000,12,0.970000,13:09:17,2024-08-15,-0.34,-0.001,-0.004,-9999.000,0.497,0.611,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492143,2.456211,1.663182,0.835816,0.231859,-0.005968,0.389579,0.640170,95.821381,0.000223,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131133,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
55,13:13:05,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,007,0.173005,2.917259,0.163320,2.855719,2.360527,2.281049,4.065690,1.705163,22.644732,23.433737,40.361454,0.441786,PSF-00474_20240815131305,0.000000,0.000000,0.000000,176.932816,270.562286,0.346055,0.5,0.80,189.654190,57.83,55.89,29.26,29.19,100.73,156.2,154.7,0.9,1370,4.048,10,-3,3,23.15,91.95,10.44,19.79,13.73,166.76,31.26,16:29:35,2024-08-15,44.433258,-73.195602,107.900002,10,1.150000,13:09:17,2024-08-15,-0.34,0.003,0.003,0.008,-0.641,-1.463,3.935,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490558,2.456601,1.661872,0.835104,0.230324,0.000198,0.397688,1.275830,176.932816,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131305,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
56,13:13:29,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,008,0.259883,2.917901,0.238629,3.591236,2.385329,2.285462,3.854247,1.468918,22.689896,23.681362,38.264671,0.441786,PSF-00474_20240815131329,0.000000,0.000000,0.000000,145.096771,329.713226,0.559930,0.5,0.80,305.887726,58.35,55.90,29.28,28.27,100.73,156.2,153.9,1.5,1366,4.047,18,-5,354,15.71,96.26,18.66,9.81,13.73,166.76,31.26,16:29:59,2024-08-15,44.433254,-73.195587,108.000000,11,1.050000,13:09:17,2024-08-15,-0.34,-0.000,0.001,-0.002,1.701,-2.145,-13.508,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490575,2.457263,1.662537,0.833793,0.230071,-0.011229,0.399804,1.272097,145.096771,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131329,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
57,13:14:10,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,008,0.428546,2.918700,0.373680,6.364890,2.488944,2.312236,4.148172,1.659228,22.954557,24.708820,41.180691,0.441786,PSF-00474_20240815131410,0.000000,0.000000,0.000000,146.888489,247.760300,0.407135,0.5,0.80,228.333160,60.59,56.29,29.37,29.54,100.73,156.3,154.1,1.5,1402,4.046,15,-1,13,19.48,94.27,15.03,16.86,13.73,167.22,31.22,16:30:40,2024-08-15,44.433262,-73.195602,107.400002,13,0.850000,13:09:17,2024-08-15,-0.34,0.002,0.001,0.010,-1.400,1.014,-5.684,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.491073,2.460160,1.663364,0.833981,0.229311,0.003065,0.403458,1.303093,146.888489,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131410,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
58,13:15:46,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,908,0.018998,2.921253,0.018875,0.461086,2.402189,2.389400,4.775860,2.373670,23.714594,23.841534,47.400017,0.441786,PSF-00474_20240815131546,0.000000,0.000000,0.000000,86.912872,3.760457,-22.112316,0.5,0.80,-9630.310547,57.76,57.46,29.58,32.00,100.76,156.6,107.8,31.2,1089,4.043,-25,5,315,55.55,56.57,25.46,146.70,13.73,168.15,31.15,16:32:16,2024-08-15,44.433247,-73.195587,107.599998,12,0.960000,13:09:17,2024-08-15,-0.34,-0.000,-0.001,-9999.000,-1.617,-1.871,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492611,2.456423,1.666020,0.755306,0.227399,0.030873,0.411763,1.035839,86.912872,0.000223,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131546,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
59,13:16:22,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,908,0.694421,2.917149,0.560900,0.646649,2.268607,2.250589,2.382078,0.113471,22.338461,22.517307,23.643576,0.441786,PSF-00474_20240815131622,0.000000,0.000000,0.000000,2.533078,2.058148,-0.230756,0.5,0.80,-114.943336,54.29,53.86,29.66,20.24,100.75,156.1,-25.4,116.3,1245,4.042,-30,-3,295,52.63,60.69,30.14,109.02,13.73,168.15,31.15,16:32:52,2024-08-15,44.433197,-73.195610,107.900002,12,0.960000,13:09:17,2024-08-15,-0.34,0.000,-0.000,-9999.000,-1.024,-1.343,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487669,2.451858,1.661758,0.564035,0.226644,-0.108006,0.414662,1.169344,2.533078,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131622,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
60,13:17:10,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,-0.000225,2.918404,-0.000225,-0.005084,2.290517,2.290659,4.490683,2.200166,22.736969,22.735563,44.574306,0.441786,PSF-00474_20240815131710,0.000000,0.000000,0.000000,80.845352,139.348984,0.419835,0.5,0.80,204.250031,54.60,54.60,29.73,30.92,100.75,156.3,155.0,0.8,1216,4.041,39,3,307,27.22,88.93,39.10,-57.76,13.73,168.61,31.11,16:33:39,2024-08-15,44.433193,-73.195602,106.800003,12,0.960000,13:09:17,2024-08-15,-0.34,0.000,0.001,-9999.000,5.322,1.403,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488672,2.452249,1.663057,0.835691,0.226044,0.015571,0.418649,1.144570,80.845352,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131710,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
61,13:18:27,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.114700,2.919494,0.110364,2.344851,2.399773,2.334654,4.467023,2.067250,23.177004,23.823462,44.345844,0.441786,PSF-00474_20240815131827,0.000000,0.000000,0.000000,154.046768,261.314758,0.410493,0.5,0.80,205.571991,56.66,55.12,29.90,30.83,100.73,156.4,155.3,0.8,1252,4.040,57,-3,348,26.03,89.86,57.05,-8.42,13.73,169.08,31.08,16:34:57,2024-08-15,44.433193,-73.195625,107.099998,12,0.960000,13:17:46,2024-08-15,-0.27,-0.001,-0.001,0.003,-0.843,-3.110,-11.728,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489335,2.454805,1.664188,0.836129,0.224566,0.012400,0.425169,1.175051,154.046768,0.000230,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131827,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
62,13:18:40,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.076955,2.918226,0.074978,1.786086,2.431958,2.382326,4.745934,2.313977,23.651312,24.144054,47.116810,0.441786,PSF-00474_20240815131840,0.000000,0.000000,0.000000,104.078293,185.081009,0.437661,0.5,0.80,224.818573,57.36,56.19,29.92,31.89,100.73,156.3,155.0,0.8,1284,4.040,50,14,359,21.10,93.30,51.41,-19.03,13.73,169.54,31.05,16:35:10,2024-08-15,44.433186,-73.195610,107.400002,12,0.960000,13:17:46,2024-08-15,-0.27,-0.001,-0.004,-9999.000,1.127,3.197,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490786,2.455713,1.662873,0.835658,0.224403,0.025372,0.426254,1.202541,104.078293,0.000228,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131840,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
63,13:18:57,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.333972,2.919252,0.299687,4.734277,2.476443,2.345043,4.016478,1.540035,23.279785,24.584225,39.872509,0.441786,PSF-00474_20240815131857,0.000000,0.000000,0.000000,96.527336,319.951416,0.698306,0.5,0.80,118.949509,58.36,55.26,29.93,28.98,100.73,156.4,155.2,0.8,426,4.039,47,5,347,17.16,95.55,47.20,-19.82,13.73,169.54,31.05,16:35:25,2024-08-15,44.433205,-73.195595,107.199997,11,1.050000,13:17:46,2024-08-15,-0.27,0.003,0.001,0.013,0.002,0.226,0.130,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489513,2.457009,1.663938,0.836072,0.224266,-0.010553,0.427604,0.470290,96.527336,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131857,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
64,13:19:31,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.041818,2.919722,0.041227,0.771829,2.258617,2.237155,4.085082,1.826465,22.208931,22.421986,40.553867,0.441786,PSF-00474_20240815131931,0.000000,0.000000,0.000000,94.442726,2.902150,-31.542328,0.5,0.80,-16740.253906,53.11,52.61,29.97,29.27,100.73,156.5,58.7,62.5,1327,4.033,44,-8,334,13.84,97.10,44.57,-14.56,13.73,170.01,31.01,16:36:00,2024-08-15,44.433193,-73.195587,107.300003,12,0.950000,13:17:46,2024-08-15,-0.27,0.001,0.004,-9999.000,-0.758,-0.848,-9999.000,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485874,2.450147,1.664425,0.681726,0.223945,-0.007456,0.430164,1.238886,94.442726,0.000224,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131931,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
65,13:19:50,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.216217,2.918713,0.201304,4.404835,2.406562,2.284162,4.534890,2.128328,22.674507,23.889555,45.017120,0.441786,PSF-00474_20240815131950,0.000000,0.000000,0.000000,109.168411,242.451660,0.549731,0.5,0.80,262.827179,56.51,53.64,29.99,31.09,100.74,156.3,155.3,0.7,1195,4.038,54,-24,312,27.21,88.93,57.52,-19.17,13.73,170.01,31.01,16:36:20,2024-08-15,44.433189,-73.195595,107.300003,12,0.950000,13:17:46,2024-08-15,-0.27,0.000,0.001,0.011,0.090,-0.340,-2.922,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487278,2.454587,1.663378,0.836134,0.223730,0.014503,0.431748,1.126657,109.168411,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815131950,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
66,13:20:07,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.259520,2.917995,0.238324,5.048764,2.436038,2.295704,4.496709,2.060672,22.788570,24.181616,44.637115,0.441786,PSF-00474_20240815132007,0.000000,0.000000,0.000000,108.795403,238.193390,0.543248,0.5,0.80,268.737854,57.16,53.86,30.01,30.94,100.74,156.2,154.8,0.9,1237,4.038,51,13,340,27.18,88.96,52.18,-36.55,13.73,170.01,31.01,16:36:36,2024-08-15,44.433193,-73.195595,107.300003,11,1.050000,13:17:46,2024-08-15,-0.27,0.002,0.001,-0.001,0.181,0.992,4.866,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487583,2.455423,1.662633,0.835331,0.223601,0.012495,0.433107,1.162031,108.795403,0.000225,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815132007,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
67,13:20:22,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,011,0.217582,2.917422,0.202481,3.813637,2.445385,2.339346,4.279405,1.834020,23.222143,24.274769,42.480652,0.441786,PSF-00474_20240815132022,0.000000,0.000000,0.000000,124.237061,280.655975,0.557333,0.5,0.80,274.260742,57.35,54.86,30.02,30.08,100.74,156.2,155.1,0.7,1230,4.037,51,-14,318,23.24,91.89,52.37,-24.21,13.73,170.01,31.01,16:36:53,2024-08-15,44.433178,-73.195580,107.400002,12,0.950000,13:17:46,2024-08-15,-0.27,0.003,0.001,0.006,0.062,-1.580,7.281,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488942,2.455668,1.662040,0.835865,0.223522,0.001766,0.434325,1.156501,124.237061,0.000219,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815132022,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
68,13:21:10,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,012,0.341742,2.917595,0.305910,5.730125,2.502986,2.343769,4.326036,1.823050,23.265409,24.845877,42.942375,0.441786,PSF-00474_20240815132110,0.000000,0.000000,0.000000,106.506226,219.051712,0.513785,0.5,0.80,286.317596,58.48,54.76,30.08,30.27,100.74,156.2,154.6,1.0,1393,4.037,21,0,338,11.33,98.05,21.00,-22.00,13.73,170.48,30.98,16:37:40,2024-08-15,44.433167,-73.195580,107.500000,12,0.950000,13:17:46,2024-08-15,-0.27,-0.001,0.000,0.021,-0.202,-0.338,0.395,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488783,2.457123,1.662220,0.835041,0.222944,0.003273,0.438147,1.295504,106.506226,0.000220,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815132110,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
69,13:21:27,2024-08-15,Autogsw_F1s,KellerLab,,F1B,002,012,0.570088,2.918520,0.476927,8.041447,2.543597,2.320406,4.185503,1.641906,23.032753,25.248188,41.546032,0.441786,PSF-00474_20240815132127,0.000000,0.000000,0.000000,108.050110,249.751205,0.567369,0.5,0.80,282.849792,59.37,54.16,30.10,29.69,100.74,156.3,154.0,1.4,1246,4.036,28,3,327,14.86,96.66,28.15,-39.37,13.73,170.48,30.98,16:37:58,2024-08-15,44.433170,-73.195572,107.500000,12,0.950000,13:17:46,2024-08-15,-0.27,-0.004,-0.002,0.012,-0.251,-0.521,-1.575,1,150,0.005,2.000000,0,rectangular,7000,10,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487966,2.458286,1.663178,0.833975,0.222808,-0.003925,0.439539,1.170223,108.050110,0.000222,2.402632,-0.000055,1.000000,2.369919,-0.000062,1.000000,0.601405,0.600292,0.107003,0.000000,PSF-00474_20240815132127,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
